session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
9057907289544267546.1639257884.1639257884,2108958384.1639257882,2021-12-12,00:24:44,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,DXVdsSTQphSYVmRchYKt,desktop,Windows,,,1280x720,Chrome,Russia,Moscow
9057909089135477788.1639171106.1639171106,2108958803.1639171100,2021-12-11,00:18:26,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Vivo,pTgAEPipQxDXCjPrJbHo,360x780,Chrome,Russia,Tula
90579092369779105.1623665057.1623665057,21089588.1623665057,2021-06-14,13:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Moscow
90579092369779105.1623665797.1623665797,21089588.1623665057,2021-06-14,13:00:00,2,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9057918495115047515.1640362594.1640362594,2108960993.1640362587,2021-12-24,19:16:34,1,QxAxdyPLuQMEcrdZWdWb,cpa,mSVMBvlHFgftJaQAZEdp,,,mobile,Android,Xiaomi,,393x873,Android Webview,Russia,Samara
9057957098278523693.1637782324.1637782324,2108969981.1637782317,2021-11-24,22:32:04,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,rUCkqFnIxCaJcjmMyyMC,mobile,Android,Xiaomi,,360x640,Chrome,Russia,Moscow
9057962239354717811.1638123124.1638123124,2108971178.1638123123,2021-11-28,21:12:04,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,MBHgRPNeTcONuVFFXgmz,mobile,Android,Xiaomi,,851x393,Chrome,Russia,Moscow
9057963124103440638.1623582974.1623582974,2108971384.1623582974,2021-06-13,14:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari (in-app),Russia,Moscow
9057971323210321636.1637895908.1637895908,2108973293.1637895908,2021-11-26,06:05:08,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Kamensk-Uralsky
9057973608128462479.1633435279.1633435279,2108973825.1633435279,2021-10-05,15:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,,desktop,,,,1333x750,Chrome,Russia,Moscow
9057982309720789199.1622020302.1622020302,2108975851.1622020303,2021-05-26,12:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Sweden,Stockholm
9057982309720789199.1622027761.1622027761,2108975851.1622020303,2021-05-26,14:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Sweden,Stockholm
9057982545958901585.1636931408.1636931408,2108975906.1636931409,2021-11-15,02:10:08,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,COtBsnAzfZyRVtvDlhnW,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Moscow
9057986127961299974.1636604829.1636604829,2108976740.1636604934,2021-11-11,07:27:09,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Yekaterinburg
9057986720668975639.1638793756.1638793756,2108976878.1638793751,2021-12-06,15:29:16,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Yekaterinburg
9058001967792079542.1627996861.1627996861,2108980428.1627996854,2021-08-03,16:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,,desktop,,,,1366x768,Chrome,Russia,Syktyvkar
9058008667948590539.1635526092.1635526092,2108981988.1635526091,2021-10-29,19:48:12,1,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Macintosh,,,768x1024,Safari,Russia,Moscow
9058012950025885827.1630427277.1630427277,2108982985.1630427267,2021-08-31,19:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,itel,,320x570,Chrome,Russia,Moscow
9058018082508136237.1626758957.1626758957,2108984180.1626758957,2021-07-20,08:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9058019302275853225.1623763880.1623763880,2108984464.1623763881,2021-06-15,16:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x736,Safari,Russia,Moscow
9058021424000123168.1634189602.1634189602,2108984958.1634189600,2021-10-14,08:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,LG,,320x640,Chrome,Russia,Krasnoyarsk
9058027282340726499.1639401190.1639401190,2108986322.1639401187,2021-12-13,16:13:10,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Kazan
9058029678926111226.1633034746.1633034746,2108986880.1633034746,2021-09-30,23:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Saint Petersburg
9058031646028623666.1640525618.1640525618,2108987338.1640525618,2021-12-26,16:33:38,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,390x844,Safari,Russia,Saint Petersburg
9058033355416151624.1631069767.1631069767,2108987736.1631069768,2021-09-08,05:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,360x800,Chrome,Russia,Ufa
9058043190884056563.1623866867.1623866867,2108990026.1623866867,2021-06-16,21:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Russia,Samara
9058046794371451610.1633700570.1633700570,2108990865.1633700570,2021-10-08,16:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,GWZGdHKPgmZPNPwkJshU,,,mobile,,Apple,,414x896,Safari (in-app),Russia,Saint Petersburg
9058054864604867892.1623567668.1623567668,2108992744.1623567668,2021-06-13,10:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Russia,Zhukovskiy
9058056470932594429.1633525511.1633525511,2108993118.1633525501,2021-10-06,16:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
9058064996433376485.1624224999.1624224999,2108995103.1624224997,2021-06-21,00:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,OPPO,,424x942,Chrome,Russia,Moscow
9058069896999296152.1632459930.1632459930,2108996244.1632459928,2021-09-24,08:05:30,1,RmEBuqrriAfAVsLQQmhk,cpc,kVOrIKZFrEYGvixPclal,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,320x658,Samsung Internet,Russia,Moscow
9058078701676321074.1626528051.1626528051,2108998294.1626528050,2021-07-17,16:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1536x864,YaBrowser,Russia,Ryazan
9058096130654488891.1627408700.1627408843,2109002352.1627408699,2021-07-27,21:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x720,YaBrowser,Russia,Ryazan
9058097788522883469.1638427021.1638427021,2109002738.1638427021,2021-12-02,09:37:01,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Samara
9058112180959264104.1639398764.1639398764,2109006089.1639398760,2021-12-13,15:32:44,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Realme,,320x712,Chrome,Russia,Blagoveshchensk
9058117141644641945.1637549720.1637549720,2109007244.1637549721,2021-11-22,05:55:20,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x800,Chrome,Russia,Kazan
9058119022825665782.1622897909.1622897909,2109007682.1622897910,2021-06-05,15:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Apple,,375x812,Chrome,Russia,Moscow
9058126723711543251.1632413651.1632413651,2109009475.1632413651,2021-09-23,19:14:11,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,zPJpddwzkFqLMSYgtDqy,mobile,Android,Xiaomi,,360x780,Chrome,Russia,Saint Petersburg
9058128802468215117.1624914253.1624914253,2109009959.1624914253,2021-06-29,00:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9058128802468215117.1624914280.1624914280,2109009959.1624914253,2021-06-29,00:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9058142451887907148.1638539595.1638539595,2109013137.1638539596,2021-12-03,16:53:15,1,QxAxdyPLuQMEcrdZWdWb,cpc,,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,2000x2000,Safari,United States,Altoona
9058149147743401392.1640019376.1640019376,2109014696.1640019376,2021-12-20,19:56:16,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,428x926,YaBrowser,Russia,Moscow
9058149147743401392.1640156162.1640156162,2109014696.1640019376,2021-12-22,09:56:02,2,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,428x926,YaBrowser,Russia,Nizhny Novgorod
9058159343987214668.1631471948.1631471948,2109017070.1631471948,2021-09-12,21:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,(not set)
9058163338316099986.1640771986.1640771986,2109018000.1640771986,2021-12-29,12:59:46,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
9058170931812836567.1635329241.1635329241,2109019768.1635329239,2021-10-27,13:07:21,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,YaBrowser,Russia,Moscow
9058170931812836567.1638178374.1638178374,2109019768.1635329239,2021-11-29,12:32:54,2,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,mobile,Android,Xiaomi,,393x873,YaBrowser,Russia,Moscow
9058170931812836567.1638189942.1638189942,2109019768.1635329239,2021-11-29,15:45:42,3,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,mobile,Android,Xiaomi,,393x873,YaBrowser,Russia,Moscow
9058171417144562735.1635750958.1635750958,2109019881.1635750959,2021-11-01,10:15:58,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1366x768,Chrome,Russia,Kazan
905819251587915376.1637588545.1637588545,210902479.1637588592,2021-11-22,16:42:25,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x740,Chrome,Russia,Kazan
9058193927060643859.1628768848.1628768848,2109025122.1628233747,2021-08-12,14:00:00,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,desktop,,,,1440x900,Firefox,Russia,Balashikha
9058193927060643859.1628769216.1628769216,2109025122.1628233747,2021-08-12,14:00:00,3,maiZOsuEAMdeoRVsYoFk,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1440x900,Firefox,Russia,Balashikha
90581952832506544.1638173362.1638173362,21090254.1638173360,2021-11-29,11:09:22,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,(not set)
9058199888472692734.1625675773.1625675773,2109026510.1625675774,2021-07-07,19:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1440x900,Chrome,Russia,Moscow
9058201524858965339.1629408606.1629408606,2109026891.1629408603,2021-08-20,00:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,712x320,Samsung Internet,Russia,Saint Petersburg
905821300290610933.1640883965.1640883965,210902956.1640883957,2021-12-30,20:06:05,1,BHcvLfOaCWvWTykYqHVe,cpc,,,dIOSwfBKYOHWMhxrecPD,mobile,Android,Samsung,,385x854,Chrome,Russia,Moscow
9058216059034603407.1635717007.1635717007,2109030275.1635717007,2021-11-01,00:50:07,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
9058223390545242840.1637182173.1637182173,2109031982.1637182168,2021-11-17,23:49:33,1,ZpYIoDJMcFzVoPFsHGJL,smartbanner,jqlUOdZBNZYfInQVcZlS,SAVVWaMghGnnvPOqMOIt,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Saint Petersburg
9058237246112391237.1639833670.1639833670,2109035208.1639833669,2021-12-18,16:21:10,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x846,Chrome,Russia,Samara
9058239616923824112.1629319152.1629319247,2109035760.1629319152,2021-08-18,23:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,YaBrowser,Russia,Moscow
9058263299375628251.1631452864.1631452864,2109041274.1631453147,2021-09-12,16:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,869x412,Samsung Internet,Russia,Moscow
9058267813381696370.1626893170.1626893170,2109042325.1626893170,2021-07-21,21:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,RoDitORHdzGfGhNCyEMy,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Zheleznodorozhny
9058277270911601164.1638812174.1638812174,2109044527.1638812172,2021-12-06,20:36:14,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Xiaomi,,851x393,Chrome,Russia,Moscow
9058280337519522954.1640084625.1640084625,2109045241.1640084618,2021-12-21,14:03:45,1,ZpYIoDJMcFzVoPFsHGJL,push,UvuMsOSDBWQGOIbDbXfV,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x892,Chrome,Russia,Tula
9058301395738839974.1634749373.1634749373,2109050144.1634749350,2021-10-20,20:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Saratov
9058309208287972421.1638370377.1638370377,2109051963.1638370373,2021-12-01,17:52:57,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,YQXPpoLsxnykCWKhGEmI,mobile,Android,Samsung,,412x869,Chrome,Russia,Krasnodar
9058312691492267690.1624188586.1624188586,2109052774.1624188586,2021-06-20,14:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,PXQWdUxeUoXfoKzTBGpY,,,mobile,,Apple,,414x896,Safari (in-app),Russia,Rostov-on-Don
9058313047989304070.1638939404.1638939404,2109052857.1638939398,2021-12-08,07:56:44,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,YQXPpoLsxnykCWKhGEmI,mobile,Android,Samsung,,412x915,Chrome,Russia,Saint Petersburg
9058313803888513768.1623904999.1623904999,2109053033.1623905000,2021-06-17,07:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,PXQWdUxeUoXfoKzTBGpY,,,mobile,,Apple,,375x667,Safari (in-app),Russia,Moscow
9058316617107046357.1638858712.1638858712,2109053688.1638858709,2021-12-07,09:31:52,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x800,Chrome,Russia,Novosibirsk
9058317076664235647.1634547329.1634547329,2109053795.1634547327,2021-10-18,11:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,(not set)
9058328411073307801.1624925337.1624925337,2109056434.1624925337,2021-06-29,03:00:00,1,hTjLvqNxGggkGnxSCaTm,stories,QEejXfOCtOMFLZqIPApp,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x568,Safari (in-app),Russia,Tomsk
9058335901505913031.1634566344.1634566344,2109058178.1634566343,2021-10-18,17:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Kazan
9058339900123803968.1637911693.1637911693,2109059109.1637904704,2021-11-26,10:28:13,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Tyumen
9058340308142848769.1635056385.1635056385,2109059204.1635056385,2021-10-24,09:19:45,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Macintosh,,,1440x900,Safari,Russia,Saint Petersburg
9058352999759464837.1623312775.1623312775,2109062159.1623312773,2021-06-10,11:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,Xiaomi,,360x780,YaBrowser,Russia,(not set)
9058357943275838148.1632328389.1632328398,2109063310.1632328388,2021-09-22,19:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,3840x2160,Opera,Russia,Moscow
9058364901124804780.1634275507.1634275507,2109064930.1634275500,2021-10-15,08:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x873,Chrome,Russia,Stavropol
9058371489607490522.1637129179.1637129179,2109066464.1637129178,2021-11-17,09:06:19,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,384x854,Chrome,Russia,Vladivostok
9058371489607490522.1637309739.1637309739,2109066464.1637129178,2021-11-19,11:15:39,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,384x854,Chrome,Russia,Vladivostok
90583773882308846.1621842156.1621842156,21090678.1621842158,2021-05-24,10:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,YaBrowser,Russia,Moscow
9058381904905097201.1639043058.1639043058,2109068889.1639043057,2021-12-09,12:44:18,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Saratov
905839738566128042.1621799339.1621799339,210907249.1621799338,2021-05-23,22:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,384x854,Chrome,Russia,Moscow
905839738566128042.1621854571.1621854571,210907249.1621799338,2021-05-24,14:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,384x854,Chrome,Russia,Moscow
905839738566128042.1622309176.1622309176,210907249.1621799338,2021-05-29,20:00:00,3,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,384x854,Chrome,Russia,Moscow
905839738566128042.1622382074.1622382074,210907249.1621799338,2021-05-30,16:00:00,4,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,384x854,Chrome,Russia,Moscow
905839738566128042.1625608061.1625608061,210907249.1621799338,2021-07-07,00:00:00,5,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,384x854,Chrome,Russia,Moscow
905839738566128042.1627891875.1627891875,210907249.1621799338,2021-08-02,11:00:00,6,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,384x854,Chrome,Russia,Yaroslavl
9058401047558560424.1623408085.1623408085,2109073346.1623268008,2021-06-11,13:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,XwZreaZvgptCcKQsSTmK,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9058401047558560424.1623408155.1623408155,2109073346.1623268008,2021-06-11,13:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9058401047558560424.1623414584.1623414584,2109073346.1623268008,2021-06-11,15:00:00,3,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9058401047558560424.1623414585.1623414585,2109073346.1623268008,2021-06-11,15:00:00,4,kjsLglQLzykiRbcDiGcD,cpc,XwZreaZvgptCcKQsSTmK,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9058401571546211429.1624908901.1624908901,2109073468.1624908901,2021-06-28,22:00:00,1,hTjLvqNxGggkGnxSCaTm,stories,QEejXfOCtOMFLZqIPApp,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari (in-app),Russia,Ivanteyevka
9058405759140507687.1626091559.1626091559,2109074443.1626091559,2021-07-12,15:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Apple,,428x926,Safari,Russia,Moscow
9058405935243663123.1635587860.1635587860,2109074484.1635587859,2021-10-30,12:57:40,1,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1920x1080,Chrome,Russia,Perm
9058405935243663123.1635598389.1635598389,2109074484.1635587859,2021-10-30,15:53:09,2,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1920x1080,Chrome,Russia,Perm
905841190272334563.1629059817.1629059817,210907587.1629059811,2021-08-15,23:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Moscow
